"RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","energy_closure","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","G_plate_1_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","T_nr","R_LW_in_meas","R_LW_out_meas"
1772,-1.962605,3,17996,757.1885,3,17996,-92.82433,3,17996,NA,1,-0.1225908,0.06557677,4,0.230129,0.3244507,0.7605179,32.93977,24.40812,9.414177,1.229916,5.035498,32.37495,25.44366,9.385476,1.226831,4.881383,-27.35087,0.3349862,-90.21283,0.0002269836,0.06636082,0.001996736,87.3463,36.54552,1.046801,0.7852398,-0.01572379,0.8994371,0.008065706,0.3089453,33.74891,0.4876201,249,1.380691,1.046924,359.1394,39.82529,249.8606,5.416274,593.8288,18.54986,8.706359,2.51722,0.9018595,0.8721262,0,0,NA,NA,NA,NA,205.7265,67.97348,10.056,20.81591,0.9295674,1,20.21258,4.001576,2.043772,48.64717,8.003132,4.965795,95.67381,94.51556,NA,NA,NA
1773,-1.755181,3,18000,699.2062,3,18000,-122.5794,3,18000,NA,1,-0.1753122,0.1237529,2,0.316344,0.3120953,0.877641,32.62496,24.97224,9.653315,1.233843,4.947754,32.23524,25.70989,9.633417,1.231692,4.843612,-27.12092,0.3389365,-89.84835,0.0002297854,0.06775695,0.00202166,87.31329,36.1192,1.368347,0.9436789,-0.2702045,0.8483264,0.02863364,0.3809126,33.61443,0.5828574,249,1.682326,1.394772,348.8296,33.48801,260.1704,5.358059,598.1607,14.02576,8.74407,1.997457,0.9196211,0.8893163,0,0,NA,NA,NA,NA,221.4632,64.83723,17.55616,20.81219,0.951808,1,20.1211,4.26573,1.987721,44.30816,7.653151,4.701197,95.67381,95.05338,NA,NA,NA
1774,-1.552775,3,18000,587.5897,3,18000,-82.81122,3,18000,NA,1,-0.1409337,0.02932704,7,0.1541132,0.4334376,0.6950163,33.11211,22.98903,8.662086,1.166244,5.086275,32.7641,23.65887,8.644208,1.164225,4.990483,-26.85188,0.3358991,-89.65546,0.0002355077,0.07027894,0.00206797,87.27405,38.26258,0.7673417,0.843309,-0.2269371,0.783641,0.00531748,0.2544978,34.0701,0.559265,249,1.225638,0.8001942,343.5247,47.7227,265.4753,4.206307,598.7703,16.68472,8.252218,2.331179,0.9207895,0.8906174,0,0,NA,NA,NA,NA,233.8185,60.65615,25.05548,20.80835,0.9879388,1,19.89951,4.601362,2.338076,73.70111,9.755344,6.274328,95.67381,91.89427,NA,NA,NA
1775,-1.186694,3,18000,501.6331,3,18000,-67.2985,3,18000,NA,1,-0.1341588,0.03655263,4,0.1725868,0.3164899,0.4391332,33.65983,22.99048,9.125806,1.205906,5.242847,33.06881,24.01114,9.095895,1.202734,5.075888,-25.43916,0.3371514,-89.09386,0.0002674886,0.07937092,0.0023366,87.23538,38.73154,-0.03524128,0.6802445,-0.8450181,0.5989939,-0.01690802,0.2382017,34.42026,0.4640952,249,1.143834,0.8457534,267.6119,41.34953,341.3881,2.997794,593.4708,16.4646,8.516479,2.438174,0.9212426,0.8872645,0,0,NA,NA,NA,NA,243.5206,55.82693,32.55478,20.80448,1.040517,1,20.28347,4.992085,2.213579,60.40099,8.92703,5.654587,95.67381,93.21552,NA,NA,NA
1776,-1.270265,3,18000,489.2573,3,18000,-77.68438,3,18000,NA,1,-0.1587802,0.02163208,7,0.1329835,0.4756621,0.5373164,34.20298,21.04975,8.062359,1.137455,5.405629,33.38622,22.31529,8.021605,1.133422,5.169211,-24.6881,0.3375824,-88.77309,0.0002840664,0.08469362,0.002474961,87.21957,40.35789,0.4592887,0.8172218,-0.276914,0.5950938,-0.008422892,0.2294444,34.66084,0.6704796,249,0.963057,0.5363097,328.9135,53.91932,280.0865,3.63255,593.5791,20.45613,8.018957,2.721723,0.9205804,0.8845445,0,0,NA,NA,NA,NA,251.3672,50.60714,40.05497,20.80076,1.113806,1,19.8656,5.383889,1.407546,45.08137,6.515786,3.952852,95.67381,94.54874,NA,NA,NA
1777,-0.9762206,3,18000,377.2991,3,18000,-91.2124,3,18000,NA,1,-0.2417509,0.06793183,1,0.2351211,0.31444,0.649658,33.38133,22.93579,9.101046,1.183884,5.161663,32.80653,23.86319,9.072215,1.181057,5.002445,-25.82888,0.3364296,-89.39431,0.0002525905,0.07621361,0.002212329,87.2184,38.21387,0.8936685,0.7803652,-0.5659987,0.776373,-0.002156269,0.295958,34.13256,0.6306644,249,1.331128,1.057826,327.652,36.70259,281.348,6.811272,594.6261,12.60805,8.368792,1.737828,0.9211229,0.8910214,0,0,NA,NA,NA,NA,257.9601,45.15756,47.55447,20.79694,1.214007,1,19.9878,5.75624,1.956381,49.48353,7.868279,4.881039,95.67381,94.36546,NA,NA,NA
1778,-0.6772451,1,18000,234.3684,1,18000,-79.41477,1,18000,NA,1,-0.3388458,0.03623097,1,0.1703008,0.3717951,0.272471,32.31037,23.16232,8.31135,1.121925,4.86396,32.05659,23.72128,8.297993,1.120352,4.800258,-29.82873,0.3368261,-91.39548,0.0001895643,0.05574162,0.001677568,87.21045,36.79905,0.6166718,0.4887598,-0.8502222,0.5184474,0.009233362,0.1930495,33.31083,1.005615,249,1.168833,1.050315,305.9538,25.79302,303.0462,3.920882,599.7781,12.70091,7.959692,1.630458,0.9220324,0.892148,0,0,NA,NA,NA,NA,263.7165,39.57941,55.05393,20.79306,1.350913,1,20.04157,6.14466,3.134512,103.0463,13.4754,8.397328,95.67381,89.39459,NA,NA,NA
1779,-0.9101697,3,18000,187.8313,3,18000,-30.34308,3,18000,NA,1,-0.1615443,0.0146213,3,0.1068185,0.2207936,0.1020311,32.48006,29.49123,12.12858,1.447184,4.908349,31.93286,30.62259,12.10042,1.443889,4.761599,-36.01305,0.3356735,-94.53242,9.923304e-05,0.02987785,0.0009037445,87.19698,33.17709,0.3707927,0.2544927,-0.3225753,0.3558004,0.01172348,0.1127021,33.55192,0.5970829,249,0.5829397,0.4914693,318.978,32.08585,290.022,2.248884,562.8334,25.74873,10.25995,2.103579,0.9229774,0.893599,0,0,NA,NA,NA,NA,268.9211,33.9412,62.55392,20.7893,1.541307,1,20.00285,6.539526,1.859716,58.9155,8.085071,5.077028,95.67381,93.2279,NA,NA,NA
1780,-0.5371927,1,18000,194.1172,1,18000,-94.31863,1,18000,NA,1,-0.4858849,0.04172939,1,0.181035,0.4075529,0.1923147,30.95984,26.44554,9.339634,1.188208,4.504959,30.87159,26.77504,9.334588,1.187404,4.487501,-34.5463,0.3348943,-93.63127,0.0001126209,0.03353895,0.00102142,87.18673,33.00097,1.115892,0.4471641,-0.3503967,0.372318,0.03308934,0.2145997,32.19674,1.048194,249,1.225782,1.169612,342.5674,17.33935,266.4326,4.36824,601.3898,10.19899,8.466739,1.137018,0.9237747,0.8946511,0,0,NA,NA,NA,NA,273.7728,28.29421,70.0536,20.78551,1.815108,1,19.9784,6.938629,3.380391,113.3278,14.63814,9.080378,95.67381,88.5816,NA,NA,NA
1781,-0.2536381,1,18000,121.2919,1,18000,-110.1632,1,18000,NA,1,-0.9082489,0.05518013,1,0.2079803,0.4135633,0.3634236,29.40247,29.32901,9.657958,1.20689,4.116899,29.56339,29.1765,9.665571,1.207361,4.159509,-34.9125,0.3351394,-93.58903,0.0001072269,0.03221923,0.0009748638,87.21916,29.52148,1.33711,0.566053,0.3912425,0.5794118,0.05288723,0.2659196,30.90488,0.7990592,249,1.487437,1.393172,16.30968,20.39109,232.6903,5.391929,617.3945,2.988183,8.643863,0.5831674,0.9243677,0.8963041,0,0,NA,NA,NA,NA,278.4177,22.67986,77.55293,20.78163,2.231229,1,19.9965,7.339769,3.61916,116.3053,15.37363,9.563348,95.67381,88.32708,NA,NA,NA
1782,-0.1287197,3,18000,129.4356,3,18000,-145.8907,3,18000,NA,1,-1.12713,0.1494138,2,0.3452436,0.3357597,1.18024,29.63769,27.3672,8.853585,1.142036,4.172881,29.80488,27.18483,8.861553,1.142562,4.216389,-30.56431,0.3326902,-91.3913,0.0001619811,0.04874643,0.001446622,87.27258,30.73827,1.98756,1.141958,0.2936875,0.9203291,0.0430721,0.4576086,31.07427,0.689122,249,2.230697,2.009143,8.405329,25.52723,240.5947,7.353948,624.5798,1.811891,8.172836,0.3819591,0.9232047,0.896247,0,0,NA,NA,NA,NA,282.9691,17.13566,85.05252,20.77779,2.917899,1,19.92751,7.749335,3.108925,73.62985,11.45936,7.440545,95.67381,92.05296,NA,NA,NA
1783,0.1192391,3,18000,180.1878,3,18000,-206.7475,3,18000,NA,1,-1.1474,0.3703826,4,0.5464844,0.3038317,3.93441,29.86293,23.95618,7.029594,1.011593,4.227819,30.07225,23.75273,7.039428,1.012177,4.282282,-27.67366,0.329764,-89.97208,0.0002106771,0.06412151,0.001858842,87.37164,32.70105,2.773965,1.911316,-0.0718782,1.926285,0.05204688,0.7107186,31.19574,0.7354153,249,3.345941,2.774899,358.5157,33.46263,250.4843,12.58316,628.1443,3.145875,7.234366,0.6708719,0.9242427,0.8962102,0,0,NA,NA,NA,NA,287.519,11.70163,92.5526,20.77406,4.224388,1,19.85986,8.165405,2.607436,53.92931,9.406499,5.940947,95.67381,94.14219,NA,NA,NA
1784,0.01143688,3,18000,99.61824,3,18000,-129.6853,3,18000,NA,1,-1.301823,0.2944959,3,0.4855616,0.2129716,2.182836,28.85944,27.83724,8.388011,1.108517,3.99064,28.88924,27.82763,8.389357,1.108569,3.99893,-29.35257,0.3316917,-90.98664,0.0001841378,0.05493148,0.001634534,87.39433,28.90361,2.945816,1.70719,-0.1873085,1.024807,0.08859072,0.633201,30.11517,0.5936341,249,3.117225,2.951765,356.3618,18.66157,252.6382,10.27231,629.2512,2.36497,7.954124,0.6206372,0.8681964,0.8343036,0,0,NA,NA,NA,NA,292.1461,6.434545,100.052,20.77017,7.473973,1,19.86877,8.595707,3.499939,72.14581,12.18644,7.928713,95.67381,92.30309,NA,NA,NA
1785,0.06303506,3,18000,40.50014,3,18000,-43.47663,3,18000,NA,1,-1.073493,0.02524882,4,0.1408757,0.241611,0.3145154,27.2407,30.92209,8.596955,1.122051,3.632264,27.41341,30.67158,8.605315,1.122626,3.670409,-33.72004,0.3300225,-92.99728,0.0001200635,0.03640998,0.001085266,87.4181,25.47783,0.9282116,0.5544088,-0.4319066,0.5385289,0.0235985,0.1778996,28.64863,0.7273941,249,1.205374,1.023773,335.0469,31.44001,273.9531,4.163404,644.6408,9.612037,8.093868,0.3150403,0.9132489,0.8748062,0,0,NA,NA,NA,NA,296.9229,1.467271,107.5515,20.76629,22.69077,0.8277777,19.92442,9.014536,4.088023,142.9957,17.8155,11.03623,95.67381,86.38297,NA,NA,NA
1786,0.1182846,1,18000,39.07917,1,18000,-67.84219,1,18000,NA,1,-1.736019,0.04594008,1,0.1891705,0.278245,0.2421395,26.08604,34.89299,9.390391,1.183501,3.391954,26.39995,34.32709,9.405889,1.184708,3.457356,-35.83711,0.327662,-94.06421,9.614255e-05,0.02924414,0.0008775384,87.43371,22.72648,0.9584287,0.4511307,0.8898807,0.476734,0.0416083,0.2312677,27.69927,0.6129377,249,1.386142,1.307848,42.87608,19.25066,206.1239,3.663726,640.4979,6.494915,8.57012,0.257398,0.9009333,0.8733303,0,0,NA,NA,NA,NA,301.9167,-3.665512,115.0518,20.76258,NA,0,19.98032,9.395253,3.838683,118.6891,16.02475,9.997534,95.67381,88.11287,NA,NA,NA
1787,0.07334752,3,18000,6.548819,3,18000,-23.99062,3,18000,NA,1,-3.66335,0.01268208,4,0.0979857,0.1846205,0.1753927,24.91637,40.49844,10.57458,1.280876,3.165199,25.36703,39.50863,10.5972,1.282789,3.252007,-42.41932,0.3280831,-97.52155,5.071653e-05,0.01527143,0.000474896,87.45839,19.69219,0.6998405,0.4030375,0.4271953,0.4199692,0.04815116,0.1094176,26.76939,0.5689248,249,0.9645623,0.8199251,31.40059,31.36605,217.5994,2.567502,645.0993,5.576435,9.31172,0.161345,0.9232855,0.8948807,0,0,NA,NA,NA,NA,307.0803,-8.289026,122.4013,20.75877,NA,0,19.98664,9.699573,5.13345,208.4026,23.77506,14.34587,95.67381,82.35633,NA,NA,NA
1788,0.8643835,7,18000,25.70329,6,18000,-42.72139,6,18000,NA,1,-1.662098,0.03817432,4,0.1676686,0.1868926,0.2877167,24.76864,42.0489,11.00046,1.318164,3.137072,25.35687,40.76162,11.03,1.320693,3.251687,-48.66395,0.3255912,-100.7608,2.477908e-05,0.007562506,0.0002389667,87.48291,19.30994,0.381413,0.3111107,0.5678448,0.6868975,0.03659886,0.0825562,26.8004,0.7931969,249,0.9914654,0.6840501,56.11137,45.10336,192.8886,1.753889,657.2754,29.51287,9.587634,0.3187586,0.9219863,0.8935661,0,0,NA,NA,NA,NA,312.8098,-12.73322,130.065,20.75477,NA,0,19.97823,9.994934,1.581493,43.22113,6.792602,4.12405,95.67381,94.91421,NA,NA,NA
1789,0.6019041,9,18000,54.90575,9,18000,-44.94608,9,18000,NA,1,-0.8186041,0.05106287,9,0.1948575,0.1708323,0.4260091,23.3734,43.53602,10.15278,1.254209,2.884736,24.13013,41.80567,10.19067,1.257284,3.021139,-46.42813,0.3214576,-99.76965,3.203434e-05,0.01007256,0.0003051108,87.49389,17.63856,-1.065286,0.5049874,-0.1118821,0.737735,-0.07278533,0.2296799,25.49814,0.6167952,249,1.294127,1.071143,185.9955,33.62275,63.00449,4.332109,698.2495,30.82869,9.165825,1.142561,0.8139287,0.7585638,0,0,NA,NA,NA,NA,318.9105,-16.74393,137.6896,20.751,NA,0,19.94359,10.28691,2.747167,71.20695,10.56835,6.820985,95.67381,92.2293,NA,NA,NA
1790,0.3048204,1,17996,45.47581,1,17996,-52.90152,1,17996,NA,1,-1.163289,0.05660648,1,0.2082193,0.1938158,0.2276322,23.82881,35.6974,7.648643,1.057317,2.964898,24.49131,34.43798,7.681144,1.059597,3.086112,-39.62205,0.3206669,-95.98486,6.357485e-05,0.01995439,0.0005898902,87.50533,20.26514,-1.160275,0.4278134,0.6902511,0.4471057,-0.08096956,0.2689545,25.64442,0.4308312,249,1.413086,1.350069,149.2515,17.10532,99.74847,3.606472,659.7888,9.811514,7.714962,0.8615248,0.8074207,0.74753,0,0,NA,NA,NA,NA,325.2111,-20.16223,145.0502,20.74718,NA,0,19.90842,10.52629,3.585498,94.91837,14.02754,8.890695,95.67381,90.06559,NA,NA,NA
1791,0.1911322,7,18000,38.00262,7,18000,-43.12254,7,18000,NA,1,-1.134726,0.04064062,7,0.1770571,0.1871214,0.1774568,23.88459,39.22669,9.17402,1.166169,2.9757,24.16733,38.63413,9.188066,1.167247,3.027567,-37.97733,0.3239377,-94.87686,7.615858e-05,0.02356485,0.0007016926,87.49734,18.6032,-1.103304,0.3838085,0.4681957,0.4013671,-0.06670982,0.2156596,25.43694,0.6278263,249,1.258715,1.198535,157.0056,17.71111,91.99438,3.409582,677.207,8.65683,8.507296,0.1967406,0.921783,0.8937142,0,0,NA,NA,NA,NA,332.0579,-23.11039,152.5495,20.74327,NA,0,19.94036,10.73298,3.770169,107.8815,15.2577,9.581129,95.67381,88.96019,NA,NA,NA
1792,0.1065013,9,18000,22.41569,9,18000,-26.47043,9,18000,NA,1,-1.180889,0.02796008,9,0.1459492,0.1376229,0.1725978,22.68394,43.97957,9.79643,1.216423,2.766721,23.1459,42.87564,9.819604,1.218277,2.846148,-40.86421,0.3236271,-96.53297,5.693686e-05,0.01756446,0.0005308706,87.5038,16.2787,-0.9058336,0.3448355,-0.02900595,0.4470878,-0.05026644,0.1624706,24.46666,0.4442942,249,1.013654,0.9062963,181.834,26.36071,67.16595,2.837279,707.5383,8.909783,8.909932,0.3157813,0.9208782,0.8927662,0,0,NA,NA,NA,NA,339.314,-25.44339,160.0495,20.73948,NA,0,19.98173,10.96929,3.266022,94.40599,13.26836,8.370704,95.67381,90.10788,NA,NA,NA
1793,0.1658683,7,18000,30.42723,7,18000,-40.84465,7,18000,NA,1,-1.342372,0.03795803,7,0.1704793,0.1827129,0.2746098,23.17727,40.33724,8.950142,1.149224,2.850805,23.69276,39.2243,8.97576,1.151164,2.942142,-39.75058,0.3235314,-95.99619,6.371245e-05,0.01967327,0.0005913406,87.48492,17.90978,-1.038017,0.3692431,0.1715629,0.6078095,-0.0641881,0.2084387,24.94293,0.5484433,249,1.206528,1.0521,170.6151,28.97873,78.38495,3.109571,712.9768,10.04532,8.403788,0.3405009,0.9214485,0.8934706,0,0,NA,NA,NA,NA,346.9155,-27.09036,167.5494,20.73565,NA,0,20.00106,11.04838,3.238172,92.94228,13.11122,8.283163,95.67381,90.22359,NA,NA,NA
1794,0.3430794,1,18000,48.22037,1,18000,-52.36226,1,18000,NA,1,-1.085895,0.03645444,1,0.1661591,0.2377159,0.1489723,23.00447,40.69404,8.933861,1.147574,2.821124,23.43376,39.74799,8.955226,1.149198,2.896203,-42.34672,0.3218557,-97.38866,4.924582e-05,0.01505322,0.000461786,87.46043,17.47005,-0.552964,0.3119525,0.9182223,0.3945385,-0.04159514,0.2120602,24.68102,0.4868178,249,1.113414,1.07187,121.0568,15.64636,127.9432,2.74064,705.2551,7.696989,8.396531,0.2461796,0.9212759,0.893317,0,0,NA,NA,NA,NA,354.7363,-27.9941,175.0289,20.73175,NA,0,20.02197,11.1129,3.416627,106.9958,14.38006,8.975243,95.67381,89.06261,NA,NA,NA
1795,0.02582815,9,18000,5.682076,9,18000,-1.917504,9,18000,NA,1,-0.3374654,0.02627475,4,0.1397457,0.01015786,0.1969347,21.89158,46.11059,9.755496,1.21366,2.637847,22.42038,44.8399,9.781981,1.215726,2.726331,-46.63057,0.3215595,-99.71085,3.079863e-05,0.009518025,0.0002942799,87.46368,15.10605,-0.4226248,0.4710256,-0.2987503,0.4028707,-0.01281197,0.09848599,23.73564,0.8571822,249,0.6879441,0.5175558,215.2563,40.31144,33.74371,2.07542,722.1185,21.12384,8.913968,0.4427315,0.9163454,0.8877918,0,0,NA,NA,NA,NA,60.31695,-28.12394,-119.837,20.72789,NA,0,20.0559,11.17149,1.541854,30.46387,5.96758,3.465423,95.67381,96.67946,NA,NA,NA
1796,0.4805675,4,18000,18.67945,3,18000,-36.52307,4,18000,NA,1,-1.955254,0.01562582,8,0.1073319,0.249873,0.1221173,21.04869,50.61341,10.39648,1.266636,2.504443,21.68886,48.88664,10.42885,1.26929,2.606981,-48.43002,0.3198148,-100.7777,2.472161e-05,0.00773432,0.0002383125,87.47805,13.37691,-0.5432199,0.3678843,-0.6512871,0.312508,-0.03113562,0.1059927,23.05889,0.8087689,249,0.9359707,0.848094,230.1694,24.81936,18.83057,2.016524,774.5338,24.66017,9.329269,0.4042388,0.9136159,0.8850991,0,0,NA,NA,NA,NA,10.60981,-27.47124,-169.937,20.7241,NA,0,20.08161,11.16963,4.681737,190.2765,21.70796,13.13401,95.67381,83.47649,NA,NA,NA
1797,0.1535295,7,18000,19.56836,4,18000,-28.72684,3,18000,NA,1,-1.468025,0.02162273,8,0.1268398,0.1678413,0.09992033,21.96913,45.174,9.526727,1.195985,2.649089,22.51082,43.87591,9.553833,1.198084,2.739356,-46.33821,0.3203442,-99.67041,3.132134e-05,0.009782648,0.0002990861,87.48497,15.41271,-0.8105746,0.2761836,-0.5864856,0.3265241,-0.0474886,0.1301741,23.80703,0.5589421,249,1.053282,1.0005,215.8874,18.13231,33.11261,2.228499,738.7694,24.69837,8.781554,0.5541968,0.9166167,0.8879786,0,0,NA,NA,NA,NA,18.30408,-26.0628,-162.4376,20.72017,NA,0,20.07836,11.10129,4.671594,160.9665,20.11968,12.49171,95.67381,85.07738,NA,NA,NA
1798,0.328581,7,18000,32.09138,7,18000,-27.18859,7,18000,NA,1,-0.8472241,0.0214492,8,0.1267038,0.1599673,0.2948216,21.96984,42.8952,8.78166,1.13634,2.649078,22.44245,41.78978,8.805237,1.138122,2.727606,-45.01784,0.3226781,-98.9001,3.620257e-05,0.01128864,0.0003438182,87.47594,15.89483,-0.8914381,0.2712444,-0.1592302,0.7050696,-0.0503665,0.1376463,23.67336,0.5258778,249,1.140625,0.9055467,190.1273,36.77223,58.87268,2.690663,722.4601,12.67152,8.343356,0.358383,0.9195203,0.8911839,0,0,NA,NA,NA,NA,25.74452,-23.92626,-154.8739,20.71623,NA,0,20.09735,10.99757,4.006031,132.544,17.12768,10.64043,95.67381,87.09399,NA,NA,NA
1799,0.08227189,9,18000,13.86473,9,18000,-15.95264,9,18000,NA,1,-1.150592,0.03745567,9,0.1679294,0.07123739,0.2220426,21.36246,41.8212,7.864392,1.067287,2.552629,21.88449,40.65376,7.890238,1.06911,2.637239,-43.63934,0.3184856,-98.18929,4.28776e-05,0.01332633,0.0004039483,87.47949,15.68129,-0.6381981,0.5542082,0.0926211,0.3441797,-0.02292925,0.1359371,23.03806,0.6527271,249,0.8589265,0.6448867,171.7424,40.43471,77.25763,2.331809,701.9036,5.534118,7.852567,0.2385717,0.9199149,0.8916764,0,0,NA,NA,NA,NA,32.55597,-21.24579,-147.5658,20.71258,NA,0,20.13613,10.89831,1.538193,35.00862,6.258923,3.705439,95.67381,96.00211,NA,NA,NA
1800,-0.1631178,8,18000,-11.71294,8,18000,23.22049,8,18000,NA,1,-1.982464,0.02048183,4,0.1225254,-0.138355,0.1102454,20.81445,41.52929,7.251971,1.024255,2.468715,21.67256,39.70983,7.294172,1.027075,2.606713,-49.75721,0.321039,-101.4118,2.149144e-05,0.006666248,0.0002083372,87.46928,15.79638,-0.4201488,0.4313544,0.6624046,0.1605053,-0.02062587,0.09307081,22.77978,1.082551,249,0.8586162,0.7844163,122.386,23.81153,126.614,2.476552,705.4243,15.74114,7.550106,0.3803534,0.9199438,0.8919514,0,0,NA,NA,NA,NA,39.23092,-17.87484,-139.9384,20.70859,NA,0,20.19224,10.74872,4.037345,42.13941,10.82338,7.302676,95.67381,96.41612,NA,NA,NA
1801,0.8991834,4,18000,43.52844,4,18000,-99.06795,4,18000,NA,1,-2.275936,0.04029844,4,0.1717387,0.4205128,0.2433749,19.61698,44.64476,7.215972,1.021431,2.294269,20.28407,43.1291,7.248887,1.02362,2.395187,-50.09468,0.320412,-101.5594,2.059982e-05,0.006406753,0.0002000255,87.46538,13.71567,0.1692041,0.597496,0.896901,0.3265591,0.008597203,0.1520117,21.38237,1.269768,249,1.100591,0.9127222,79.31644,33.46569,169.6836,3.100204,705.633,24.74622,7.560151,0.3293873,0.9148521,0.8859646,0,0,NA,NA,NA,NA,45.36456,-14.06925,-132.4391,20.70467,NA,0,20.2051,10.62841,2.38048,80.76317,10.21407,6.544044,95.67381,91.23223,NA,NA,NA
1802,0.1519212,5,18000,13.58584,5,18000,-25.10991,5,18000,NA,1,-1.848241,0.009717002,4,0.08402365,0.2162622,0.1094041,19.60824,46.81985,7.927798,1.071714,2.291582,20.01698,45.76998,7.948192,1.07317,2.351718,-51.69954,0.3175017,-102.4855,1.685278e-05,0.005311865,0.0001648884,87.4744,12.78548,-0.7277748,0.2609758,0.4164219,0.3727908,-0.0352982,0.1082908,21.16771,0.7493286,249,0.9228004,0.8384888,150.2225,24.48357,98.77753,1.98038,692.3852,9.438709,7.932448,0.183152,0.9166541,0.8885219,0,0,NA,NA,NA,NA,51.10004,-9.846624,-124.9389,20.70089,NA,0,20.19941,10.45266,7.025877,319.6808,33.93148,20.04378,95.67381,76.766,NA,NA,NA
1803,0.08028667,9,18000,5.2731,9,18000,-11.49993,9,18000,NA,1,-2.180866,0.01140414,9,0.09089899,0.09129723,0.06457071,18.73578,50.51577,8.247917,1.095493,2.16958,19.25496,49.0225,8.274031,1.097418,2.241493,-52.29005,0.317367,-102.8412,1.580855e-05,0.004965199,0.0001550442,87.48526,11.44075,-0.6157617,0.268889,-0.02114082,0.220213,-0.02198579,0.09135853,20.42863,0.4004557,249,0.6568504,0.6161245,181.9664,20.16914,67.03363,1.708021,718.5715,10.63855,8.132703,0.2483802,0.9071871,0.8793086,0,0,NA,NA,NA,NA,56.48146,-5.260223,-117.4393,20.69699,NA,0,20.18143,10.20651,3.654415,124.6814,15.88658,9.835722,95.67381,87.71712,NA,NA,NA
1804,0.1426598,9,18000,11.09131,9,18000,-12.20634,9,18000,NA,1,-1.100532,0.01065202,9,0.08777148,0.1001782,0.04722423,18.73303,50.3037,8.187184,1.090895,2.169086,19.27905,48.74514,8.214625,1.092906,2.244793,-52.65043,0.3168641,-102.9969,1.504495e-05,0.004749688,0.0001478434,87.50027,11.51887,-0.6532612,0.2387762,-0.05697357,0.1722679,-0.02466605,0.08808045,20.44774,0.3788914,249,0.6746822,0.6557404,184.9844,13.57204,64.01559,1.836529,719.2379,14.78726,8.098595,0.2187927,0.9092945,0.8814795,0,0,NA,NA,NA,NA,61.56454,-0.1990333,-109.94,20.69307,34.99485,0.4138889,20.17171,9.958083,4.265484,153.8947,18.73119,11.6027,95.67381,85.65228,NA,NA,NA
1805,0.0678563,7,18000,8.333592,7,18000,-6.618474,7,18000,NA,1,-0.7941922,0.00975877,7,0.08401847,0.05675496,0.07321795,18.88695,51.28622,8.616816,1.123016,2.190196,19.1744,50.45154,8.631298,1.1241,2.230248,-52.56011,0.3181399,-103.0822,1.528639e-05,0.00480787,0.0001501358,87.51962,11.06148,-0.6194217,0.2712153,0.2395875,0.2538831,-0.02765563,0.09176897,20.37598,0.403993,249,0.7184209,0.6641435,158.854,22.26409,90.14606,1.784563,758.7899,11.29282,8.332602,0.1674045,0.9108662,0.883269,0,0,NA,NA,NA,NA,66.41142,4.758587,-102.44,20.68923,9.84199,0.8333333,20.16679,9.658944,4.730874,150.3125,19.70653,12.33857,95.67381,85.71103,NA,NA,NA
1806,-0.0406148,9,18000,19.07344,5,18000,-19.26949,5,18000,NA,1,-1.010279,0.01130432,3,0.09034639,0.153392,0.1025074,19.08265,50.02311,8.416402,1.108341,2.217354,19.32692,49.38457,8.428599,1.109206,2.252497,-52.88171,0.3143088,-103.2723,1.454701e-05,0.004621923,0.0001430923,87.54908,11.43291,-0.1784994,0.2851072,0.57638,0.3405612,-0.01409135,0.08801562,20.51267,0.6196777,249,0.6630319,0.6033848,107.2073,24.29476,141.7927,2.080604,759.764,14.13056,8.218346,0.3127362,0.9067633,0.8813925,0,0,NA,NA,NA,NA,71.08762,9.947032,-94.94005,20.68536,4.951615,0.8333333,20.15043,9.283591,3.517318,132.5619,15.91473,9.777482,95.67381,87.21618,NA,NA,NA
